,username,score,category
0,,0.17200502687459468,r
0,,-0.6035188787748991,o
0,,1.7488702209880982,r
0,,0.4912382354018013,r
0,,1.327990681408556,r
0,,-0.508346130659538,o
0,,0.9095287953602467,r
0,,0.23017503528564215,r
0,,-0.17313209611030783,o
0,,1.3292660824825877,r
0,,0.8639478055983651,r
0,,1.9446029810800267,r
0,,0.3830388187848824,r
0,,1.434568692404955,r
0,,1.2728812150095523,r
0,,0.7453149059737638,r
0,,0.15883223848466482,r
0,,1.2856844252908115,r
0,,1.225577111440833,r
0,,1.2366984349299477,r
0,,-0.5693653808911707,o
0,,0.9284699428640872,r
0,,2.167552329191607,r
0,,0.918268413249371,r
0,,0.5724499160298113,r
0,,1.6865862496721538,r
0,,0.146579763192202,r
0,,1.1610567672420502,r
0,,0.9511894798871052,r
0,,1.0329508603281647,r
0,,1.6180794427508913,r
0,,0.32732327724217486,r
0,,1.1182140053331087,r
0,,1.242987528321446,r
0,,0.7655654940373524,r
0,,-0.1847171703092515,o
0,,1.2606079883607335,r
0,,0.3324429644424815,r
0,,0.40214837917732765,r
0,,0.04888666364023114,r
0,,0.5922729311464514,r
0,,0.23874025967577123,r
0,,1.3122730379069603,r
0,,0.4254431808478028,r
0,,0.04060373161408487,r
0,,1.5068223631237303,r
0,,-0.2811794905785665,o
0,,-0.6280300383166342,o
0,,1.576117484112734,r
0,,0.4475705378872064,r
0,,-0.8599315225338198,o
0,,0.43747299643876275,r
0,,1.01924296705828,r
0,,0.6597527317643348,r
0,,0.4939849185132315,r
0,,0.6490491937926648,r
0,,-0.04168124745523377,o
0,,1.4661901225903569,r
0,,0.7621613467946156,r
0,,-0.6746175375338406,o
0,,0.8598349424479008,r
0,,-0.7332357329893329,o
0,,0.5967282873305393,r
0,,0.3923343293437654,r
0,,0.6404470904569945,r
0,,0.2909805789028406,r
0,,0.6159110828225138,r
0,,0.28678798740211847,r
0,,0.12193720045071671,r
0,,0.4226260515491897,r
0,,1.716781093961513,r
0,,0.49193361898043625,r
0,,1.1573697037883863,r
0,,1.389307081732634,r
0,,0.9153564404765537,r
0,,-0.925966207534834,o
0,,0.826973223523267,r
0,,0.48284104047610416,r
0,,1.001857022245251,r
0,,0.6171195921862704,r
0,,0.12358398575964191,r
0,,-0.32706396235726826,o
0,,1.1513623111214852,r
0,,1.724779786532097,r
0,,-0.305231190917704,o
0,,1.4313648735282058,r
0,,0.3827067120705398,r
0,,0.8522634811148446,r
0,,0.0775787121392475,r
0,,-0.5103452509003676,o
0,,1.108235881755862,r
0,,-1.4617617273647405,o
0,,0.2843053416451022,r
0,,0.9462243594254205,r
0,,0.4004881707042894,r
0,,0.3288759741493686,r
0,,0.4195465312211328,r
0,,0.8080307524015695,r
0,,0.5050878171178255,r
0,,1.153764573496382,r
0,,-1.0377637806346178,o
0,,1.633043969453586,r
0,,0.4072525777254024,r
0,,-0.3060894643368136,o
0,,1.403862217100924,r
0,,0.17227817693608488,r
0,,0.03986594602932997,r
0,,1.6027219040966378,r
0,,0.10939664340978356,r
0,,0.7229415166203343,r
0,,-0.9999996579419583,o
0,,0.38143500610411524,r
0,,0.5406074636883544,r
0,,1.069132464712464,r
0,,0.646201581041812,r
0,,1.4869166291644735,r
0,,1.0948515554720721,r
0,,1.4871361469560134,r
0,,0.19365987422175507,r
0,,0.9665465121903418,r
0,,1.031819525703346,r
0,,0.06202139675998192,r
0,,1.1344705646406912,r
0,,0.4474671384471583,r
0,,-0.14341412306851786,o
0,,0.4297936822453335,r
0,,1.1864820199773853,r
0,,0.6853531660104679,r
0,,-0.45177160498577845,o
0,,0.9714044435565825,r
0,,0.1190649767938709,r
0,,0.6537179071960324,r
0,,0.5237321052175621,r
0,,1.1172522384272974,r
0,,-0.5636431711827863,o
0,,0.19426687464884335,r
0,,0.6020292075276499,r
0,,0.3558639297455369,r
0,,-0.05974458505527247,o
0,,-0.15007263289984718,o
0,,0.19698182133312542,r
0,,-1.4149639330836643,o
0,,0.5511931708206308,r
0,,0.9318060395767409,r
0,,0.34520985617906524,r
0,,0.4352912046334449,r
0,,0.7108894415253877,r
0,,1.5773104333125445,r
0,,1.3149616166099398,r
0,,0.7513224399223346,r
0,,-1.0214762147472056,o
0,,1.237641693826004,r
0,,0.21264785290869465,r
0,,0.5117039150808675,r
0,,1.0997490993034345,r
0,,1.5689583771137092,r
0,,-0.08666282749798998,o
0,,0.3012125303449232,r
0,,0.3502634348977282,r
0,,0.27589881367247077,r
0,,0.5805172548148665,r
0,,0.08994854332115049,r
0,,0.14287142839506267,r
0,,-1.038438442056702,o
0,,-0.6268634731746623,o
0,,1.0,r
0,,0.3445976902427878,r
0,,-0.25294090621566057,o
0,,0.33113385964471126,r
0,,1.2458487925233908,r
0,,0.45741051978924735,r
0,,0.19636312368280723,r
0,,0.4082462083455361,r
0,,0.987627752722636,r
0,,2.331595805909401,r
0,,0.1684528495054221,r
0,,0.07433973777929986,r
0,,0.6408994218724435,r
0,,-0.17090756519672617,o
0,,-0.7133411693327426,o
0,,0.1758030691185843,r
0,,0.227483708720358,r
0,,0.2623327448274069,r
0,,1.5445259154730386,r
0,,-0.18762585576837848,o
0,,1.2977886179686011,r
0,,0.6580907167465628,r
0,,-0.48454662457415465,o
0,,0.790345944143517,r
0,,1.2123238817719995,r
0,,0.5973438470181365,r
0,,0.767913163968698,r
0,,-0.5124712631512944,o
0,,-0.1905335570555728,o
0,,0.5222287578373974,r
0,,0.6889460220152022,r
0,,0.7320578780464635,r
0,,1.0191112059893181,r
0,,1.365242042686107,r
0,,1.2917448756929055,r
0,,0.6486035918022899,r
0,,0.25920074260160036,r
0,,1.0145117199585638,r
0,,0.8977100744845827,r
0,,0.9936481310711469,r
0,,1.067745777314322,r
0,,-0.0880149734323209,o
0,,0.24992847466915807,r
0,,-0.19657408622808217,o
0,,0.5224771362127043,r
0,,-1.2030699836577818,o
0,,0.2542127434484934,r
0,,0.6217601348333541,r
0,,0.12934426313603958,r
0,,0.955763171212225,r
0,,1.3657489933489813,r
0,,1.2249414534473901,r
0,,1.073657923519714,r
0,,1.618463225037249,r
0,,1.7100342163711488,r
0,,-0.41879890364743905,o
0,,1.4888894397084447,r
0,,-0.3279494035165611,o
0,,0.8123780556045006,r
0,,2.1791457236249756,r
0,,0.15687549204948475,r
0,,0.022078734510391607,r
0,,-0.381821087424284,o
0,,0.9423536911906556,r
0,,0.7266920307321834,r
0,,0.8446941481291397,r
0,,0.19109085718412372,r
0,,1.6494159603429528,r
0,,-0.20378319834451156,o
0,,0.15139703073037675,r
0,,1.0481056126471302,r
0,,0.36226795530582573,r
0,,0.4938913143274198,r
0,,0.7419548607884847,r
0,,0.530682393589113,r
0,,0.8986878274123409,r
0,,1.6490694835924815,r
0,,-0.5362693204633837,o
0,,0.4989504861129012,r
0,,-0.12103654744413128,o
0,,0.9726356029917378,r
0,,0.834348136451438,r
0,,-0.16193592269644724,o
0,,0.3545909201081932,r
0,,0.8417637966414395,r
0,,0.923752027294509,r
0,,1.570071742348531,r
0,,0.8783444990942699,r
0,,1.3462822183565513,r
0,,0.5007016264820516,r
0,,0.1377240214097608,r
0,,0.06507067999150573,r
0,,2.2516003599252525,r
0,,0.8555359134068097,r
0,,-0.8470305999789993,o
0,,0.7268239044209974,r
0,,0.8561105120298611,r
0,,-0.1252376526649576,o
0,,-1.317290730808745,o
0,,0.6358285762194706,r
0,,0.38883578933059887,r
0,,0.146590644104874,r
0,,-0.6596063459178052,o
0,,-0.29297243743934187,o
0,,-1.0082157493779669,o
0,,-0.2037297491555088,o
0,,0.28545728995497993,r
0,,-0.23620879544606116,o
0,,1.0767686417112712,r
0,,0.50821963977284,r
0,,0.8493404731360623,r
0,,0.8545252709225137,r
0,,1.505110136331327,r
0,,1.3738124592769925,r
0,,0.5066935249933935,r
0,,0.06536273442706114,r
0,,0.6734171296682074,r
0,,0.44844876003363127,r
0,,0.29304191642400496,r
0,,0.4152897436282705,r
0,,0.5686772840894601,r
0,,0.6111857367898996,r
0,,0.9852685416219444,r
0,,0.08622002095361886,r
0,,-0.4560585923998145,o
0,,2.2356922797931156,r
0,,0.8738239796448732,r
0,,0.3403947790922021,r
0,,-0.5912025051306588,o
0,,0.4923662244806953,r
0,,-0.3012619004001408,o
0,,0.3011465545420294,r
0,,1.0842972505149797,r
0,,0.37544435243352775,r
0,,1.5333061121913696,r
0,,0.8538132499882087,r
0,,-0.8731832768428138,o
0,,0.5039089127938596,r
0,,-0.9999998210033105,o
0,,-0.1119413982016236,o
0,,0.23733336560445967,r
0,,-0.009702595436338002,o
0,,1.445811531973703,r
0,,0.4169527570025618,r
0,,0.024434945578801548,r
0,,0.4470351962385271,r
0,,0.3767386894152895,r
0,,1.427115865861809,r
0,,2.0951566352396256,r
0,,1.4047988571474777,r
0,,1.522323466959461,r
0,,0.6040667419137908,r
0,,0.2831120520683856,r
0,,-0.932992083433974,o
0,,1.1900141662639194,r
0,,-0.43233211115092296,o
0,,1.6249617818534092,r
0,,0.025114165579672554,r
0,,1.3458567370118297,r
0,,0.741805641964796,r
0,,1.4229597452905354,r
0,,0.7853847908694922,r
0,,0.35013659081122245,r
0,,0.013275040707030838,r
0,,1.182178722945777,r
0,,1.1729229546083484,r
0,,-0.16227806991613739,o
0,,1.6228207027276829,r
0,,-0.7965130536406932,o
0,,0.6597625630206283,r
0,,-0.9012439322198442,o
0,,0.767896562614881,r
0,,0.7824282976340711,r
0,,0.807098765164457,r
0,,1.0646379703975806,r
0,,0.46907007301675147,r
0,,1.4019051818200712,r
0,,0.873129683404094,r
0,,1.001861764621219,r
0,,1.7370290954930252,r
0,,0.06753987577085374,r
0,,0.9445216791585453,r
0,,-0.10775161989535512,o
0,,-0.7818434581124497,o
0,,0.7134222726047887,r
0,,0.7223963267853404,r
0,,0.8105801164049626,r
0,,0.7382600185773396,r
0,,1.5217902601985933,r
0,,1.2862997467111685,r
0,,0.8094440557869467,r
0,,0.8538765171944935,r
0,,-1.4478991320711825,o
0,,1.6829033302248306,r
0,,1.5885217602243669,r
0,,0.8708843596138018,r
0,,-1.5813830778167246,o
0,,0.05241458258592946,r
0,,0.2279044980508909,r
0,,-0.4849173685655233,o
0,,-0.7286673098977496,o
0,,1.5588724007002197,r
0,,1.5885502657895105,r
0,,1.0178073524808253,r
0,,0.7435324969427228,r
0,,-0.1692560373657791,o
0,,1.1206104081791937,r
0,,0.6020702007385159,r
0,,-0.17467376957329472,o
0,,0.6665488519543095,r
0,,0.6160516546301305,r
0,,1.1833549359069107,r
0,,1.0481755995516973,r
0,,-0.5565843026012467,o
0,,0.3406145451528924,r
0,,0.21476869953679328,r
0,,1.1305134187311874,r
0,,-0.11545450564794324,o
0,,-0.4083621165178486,o
0,,-0.328351306960061,o
0,,0.05236405445251974,r
0,,-1.5345356932486105,o
0,,-0.3977408348157402,o
0,,-0.28174051449313003,o
0,,0.5065909278662855,r
0,,0.9886116878699955,r
0,,-0.08148121222115343,o
0,,0.6711700504440701,r
0,,-0.12719089513971,o
0,,0.21090358153222016,r
0,,1.1012800595152394,r
0,,0.6835582069112749,r
0,,-0.03342616996704045,o
0,,1.1377354880124133,r
0,,0.28723044687520366,r
0,,0.19086648072564466,r
0,,0.24581225433990767,r
0,,0.47887404823320273,r
0,,-1.8573253371001979,o
0,,1.505489936386489,r
0,,-0.4321092976402327,o
0,,-0.08911413333519913,o
0,,0.25385071904431483,r
0,,0.8964049094421467,r
0,,0.35668783139090804,r
0,,0.6897903598258031,r
0,,1.1024389247773825,r
0,,1.4957372596137835,r
0,,0.24544058226433202,r
0,,1.471167833994032,r
0,,0.8733160944506497,r
0,,-0.8684510077251515,o
0,,-0.022979755795373924,o
0,,0.017443387707015978,r
0,,1.076611537285157,r
0,,-0.03802326272187162,o
0,,0.81286030884411,r
0,,2.286103715156384,r
0,,-0.8622404977738898,o
0,,-0.31891519587287764,o
0,,0.04247565365343725,r
0,,1.716036828777343,r
0,,0.992702801863492,r
0,,0.060858396721216956,r
0,,1.0756013676597869,r
0,,1.5252905227767641,r
0,,0.5113244777748975,r
0,,0.466262521914307,r
0,,0.5633921100851129,r
0,,1.6632367144433575,r
0,,-1.0057275250191775,o
0,,-0.1892406471259764,o
0,,0.7989498923949956,r
0,,0.5400467147324903,r
0,,0.3076262850023895,r
0,,0.8156892469340156,r
0,,0.9302738832859563,r
0,,0.6225729042359391,r
0,,0.5421519991335526,r
0,,1.136918876742153,r
0,,-0.09789236503468729,o
0,,1.0928620298751905,r
0,,0.9187417331016103,r
0,,1.6938646704713145,r
0,,0.3513579889408687,r
0,,-0.481840765327466,o
0,,0.6392375296262833,r
0,,0.47327640149998734,r
0,,0.34423389343320215,r
0,,0.6149913782226497,r
0,,1.4604188710888346,r
0,,0.4142721594535475,r
0,,1.6364663843019247,r
0,,0.9694230072583789,r
0,,1.2802144241387359,r
0,,-0.5570063845722295,o
0,,0.8391089967857872,r
0,,0.5241749944041763,r
0,,0.3582290327999123,r
0,,-0.10721817619788312,o
0,,-0.5561939635568885,o
0,,-0.28642122318738805,o
0,,0.5991522855489386,r
0,,-0.07641627967627657,o
0,,0.8922845688395993,r
0,,1.6407179583912515,r
0,,-1.548122210094163,o
0,,0.2489377590280955,r
0,,1.7477769683310758,r
0,,0.9560947992283895,r
0,,1.2853084230285619,r
0,,1.8120406999648675,r
0,,1.1165365940133343,r
0,,0.5686810971840597,r
0,,0.678164247358787,r
0,,-0.10138624561260673,o
0,,-0.18638145242736504,o
0,,0.29331536761585425,r
0,,-0.49315889581391825,o
0,,-1.011972767694358,o
0,,0.2600354680578805,r
0,,-0.3138969709289956,o
0,,1.9824240406131701,r
0,,0.029131948968583454,r
0,,0.02057588251060133,r
0,,-0.7763157585586375,o
0,,0.5457434849081193,r
0,,0.5038010079077233,r
0,,0.16352284253689653,r
0,,1.4810807219612285,r
0,,1.0773408329751817,r
0,,0.09481709825994578,r
0,,0.46104388252989476,r
0,,0.02128942378367704,r
0,,-0.6569595668622656,o
0,,-1.3176319839319475,o
0,,2.2983999656698204,r
0,,1.7842961123682777,r
0,,-0.06520012333775324,o
0,,0.15218603011184234,r
0,,0.7925596565725348,r
0,,0.1970138230193142,r
0,,0.0732002432896085,r
0,,0.9333637186834243,r
0,,-1.0710849974720695,o
0,,0.267121879095855,r
0,,1.7018564047656417,r
0,,0.06159861334759387,r
0,,2.0382448715505803,r
0,,-0.022981301124423092,o
0,,2.145542904333918,r
0,,-0.4648003483400833,o
0,,-0.17753322031763027,o
0,,-0.028964772961603158,o
0,,-0.8131232742702146,o
0,,0.8164525251021111,r
0,,1.6220118492039757,r
0,,0.7408273990604719,r
0,,0.697073783555834,r
0,,0.6786544420923308,r
0,,0.854544160931686,r
0,,-0.18688314111096108,o
0,,0.6865615902756377,r
0,,0.32432221921291543,r
0,,0.3664120791834731,r
0,,1.991700203711647,r
0,,0.02362233379567813,r
0,,-0.24341622362630205,o
0,,1.3614891921442704,r
0,,1.7343812860072858,r
0,,1.1592249796648837,r
0,,-0.2804064244219497,o
0,,0.9818929447835139,r
0,,-0.9479354872445975,o
0,,0.4101398729932087,r
0,,0.7613862080372971,r
0,,0.025070868215540665,r
0,,1.0078987901964012,r
0,,1.1165786659486971,r
0,,0.028640406548343433,r
0,,-0.3626925545344365,o
0,,-0.010889871807922058,o
0,,0.8987217341408709,r
0,,1.3715129783778106,r
0,,-0.152704338242395,o
0,,1.2793782000830864,r
0,,-1.2415445501539253,o
0,,1.6742460922974973,r
0,,0.6603154762137793,r
0,,0.17725680072957034,r
0,,-0.4310952324954985,o
0,,0.6809465098309042,r
0,,1.536074516000417,r
0,,-0.7756857032434679,o
0,,0.9462829311373813,r
0,,0.26003149709133594,r
0,,0.022533871199248545,r
0,,0.7185503503360617,r
0,,0.4406673190170933,r
0,,-1.1327715244899792,o
0,,0.5309125304032698,r
0,,-0.11951216445694818,o
0,,1.1867577930914672,r
0,,1.31953195919823,r
0,,1.1435404483646534,r
0,,-1.0113665088006851,o
0,,1.1987860823715082,r
0,,0.4696552209915201,r
0,,2.181886311011267,r
0,,0.04007309944189491,r
0,,-0.3788965345247277,o
0,,0.3141978149253913,r
0,,0.3999642813853606,r
0,,-2.059860249613648,o
0,,-0.10958971823379621,o
0,,0.7335981468214381,r
0,,0.3674917003901404,r
0,,0.13256499085174106,r
0,,0.4824821815864438,r
0,,0.739998087851776,r
0,,1.7617584952419332,r
0,,1.7100056218424697,r
0,,0.9899755751449177,r
0,,0.9852156682964441,r
0,,0.9000004872276144,r
0,,-1.2594562738655994,o
0,,0.8985662475195226,r
0,,0.6135623470246618,r
0,,-0.22855380870372322,o
0,,1.060735808621044,r
0,,1.6686206404295618,r
0,,1.1217840210498973,r
0,,-0.10491706066502349,o
0,,-0.9435646521148,o
0,,0.9146458428118507,r
0,,0.9523466310854038,r
0,,1.5157275423200796,r
0,,-0.24844683110409038,o
0,,1.2121282907025923,r
0,,0.5697691830252565,r
0,,-0.04627951483688414,o
0,,0.4137180710091964,r
0,,-0.11426869095416337,o
0,,0.6117230462525118,r
0,,-0.608546351167806,o
0,,0.7817372664276274,r
0,,-0.09382258704769544,o
0,,1.1513202620822285,r
0,,0.25237267291494453,r
0,,0.4354713214504901,r
0,,-0.34857699022890665,o
0,,-0.019328185740654424,o
0,,0.2998412360056059,r
0,,2.0647565343167322,r
0,,-0.037980161093020604,o
0,,0.5251131050974713,r
0,,0.06802218522393316,r
0,,0.035283851534807564,r
0,,0.28839344726451904,r
0,,0.5663103717032565,r
0,,0.4974023663397897,r
0,,0.6061356571613168,r
0,,0.490495934238597,r
0,,0.5260084769131532,r
0,,-0.6927085970000926,o
0,,-0.3201035462195492,o
0,,0.010027382588280398,r
0,,0.7602605633708481,r
0,,0.2408036007513315,r
0,,-0.6459120050343923,o
0,,0.8852738612788575,r
0,,0.09780499986611862,r
0,,0.6654420500827845,r
0,,0.848571726831399,r
0,,-0.07472193672936542,o
0,,1.015417487985872,r
0,,1.5767506422579403,r
0,,0.9228305330716349,r
0,,0.8752139280811995,r
0,,0.8452625974048948,r
0,,-0.21977241637592815,o
0,,0.5906676957796282,r
0,,1.3994775732137545,r
0,,1.010812782122247,r
0,,2.2616210391439124,r
0,,0.5839743295029558,r
0,,0.5808771041401195,r
0,,1.9220531435326431,r
0,,0.687166506543049,r
0,,-0.489833425679287,o
0,,0.1844976014657913,r
0,,0.6899651859611211,r
0,,0.824010842110628,r
0,,-1.0277288635339044,o
0,,-1.1170735355909898,o
0,,-0.4374247984128043,o
0,,1.0233295424607962,r
0,,-1.3079609278041762,o
0,,0.8204238196717837,r
0,,0.49143830206536293,r
0,,-1.1920467142036935,o
0,,0.5733334226195563,r
0,,0.8026472612055275,r
0,,0.3675922665126196,r
0,,0.29048610602941854,r
0,,0.6916488099740252,r
0,,-0.42112721592424673,o
0,,0.5404509526335002,r
0,,1.1091674267007987,r
0,,-0.30972359264506616,o
0,,0.7375544157374034,r
0,,1.2019050994983311,r
0,,-0.029584016012322245,o
0,,0.6764498931685388,r
0,,-0.13957294110607574,o
0,,0.8626295951160354,r
0,,-0.0723583523779551,o
0,,1.705741690378494,r
0,,1.4018261108564465,r
0,,-0.250112148137338,o
0,,-0.3815101419087607,o
0,,1.4824199476430024,r
0,,-1.2626446553752237,o
0,,-0.02296822312042207,o
0,,0.6180945873669972,r
0,,-0.049461795077686,o
0,,0.5716685663838019,r
0,,-0.21565150207256276,o
0,,1.030117427398061,r
0,,0.7987789618372727,r
0,,0.7709450576114567,r
0,,-0.4282183722624908,o
0,,0.27967230381641656,r
0,,2.169279144942786,r
0,,-0.15633107913671312,o
0,,1.5361910156744896,r
0,,0.701827963724039,r
0,,0.6405873243238531,r
0,,1.2393931594856749,r
0,,0.20227715588143774,r
0,,-0.18489345426702003,o
0,,-0.30432335184692605,o
0,,1.4623191643864462,r
0,,1.0727200064701568,r
0,,0.9169884947926672,r
0,,0.788908646571074,r
0,,0.7054697451515861,r
0,,0.28537274372490046,r
0,,-0.837160818741054,o
0,,-0.6332820847598252,o
0,,0.9225825539732635,r
0,,0.5987921770381899,r
0,,0.7775604991588518,r
0,,-0.14080697811458392,o
0,,0.2063288992930042,r
0,,0.2653820898289346,r
0,,2.3948503290459877,r
0,,-0.7732207244539697,o
0,,1.2302533989863678,r
0,,-0.9842050099189188,o
0,,0.48465353540924766,r
0,,0.2207870984810955,r
0,,0.9397180754675976,r
0,,0.5374895550214576,r
0,,0.32791959677026333,r
0,,1.056665649627305,r
0,,-1.1222635074216039,o
0,,-0.9091367593881463,o
0,,0.22966194227965225,r
0,,0.5563107308782089,r
0,,1.872086544280775,r
0,,0.46373547305884094,r
0,,0.44354597173458427,r
0,,-0.34929792232404144,o
0,,0.8236299940656875,r
0,,1.0934196255918969,r
0,,0.2462500436382647,r
0,,0.21226997763773509,r
0,,1.4169996239510683,r
0,,0.3097427371806359,r
0,,1.1520555402785084,r
0,,0.9919015722086926,r
0,,0.5956977396850898,r
0,,0.35995603779410507,r
0,,1.0000002821075387,r
0,,1.2761834694473855,r
0,,0.6812965041195442,r
0,,0.7998407107046115,r
0,,0.29247840245728646,r
0,,-0.14335992798186692,o
0,,1.3393776388772969,r
0,,0.7369103850937309,r
0,,0.008577403413438545,r
0,,-0.49614451247520586,o
0,,-0.22127834003757402,o
0,,0.14758640930921474,r
0,,1.1478479627513545,r
0,,0.5475213004564461,r
0,,0.6158483253573446,r
0,,1.337859954838289,r
0,,-0.24670040299753296,o
0,,-0.5459386633742547,o
0,,1.2041130866871979,r
0,,0.9118633076207949,r
0,,-0.5059642386237156,o
0,,0.7856465571325681,r
0,,-0.2789610612698821,o
0,,1.2534596611666575,r
0,,0.5342039595125312,r
0,,-1.1042624292493628,o
0,,0.6643989299601742,r
0,,-1.0941008397152467,o
0,,1.1996402041067036,r
0,,1.0049560088893543,r
0,,0.1140404945183831,r
0,,0.044242526925964754,r
0,,-1.5438288764348476,o
0,,1.7168648528257924,r
0,,-0.14339295507998498,o
0,,0.012231044736547014,r
0,,-0.19234857206253797,o
0,,0.19302262992986258,r
0,,0.7539597836848166,r
0,,0.03431753982511815,r
0,,1.8352955366394186,r
0,,1.2336569103192305,r
0,,1.9408823445887928,r
0,,-0.083740376581035,o
0,,0.6650627306461045,r
0,,1.058909687695896,r
0,,0.15971641959768829,r
0,,0.29311749027859085,r
0,,-0.31182193243679895,o
0,,0.3720794461072104,r
0,,-0.3509720576664816,o
0,,1.0159281420674682,r
0,,1.5191828951217254,r
0,,-0.06174444281916469,o
0,,0.35244513423123364,r
0,,0.45056457728665605,r
0,,0.48318080678318226,r
0,,0.6037894144609541,r
0,,1.6108823558669214,r
0,,-0.7438326824408883,o
0,,-0.5595956771936156,o
0,,1.0518460995315473,r
0,,0.516742095384908,r
0,,0.7873645790523907,r
0,,0.42444426824746323,r
0,,0.36025671053372016,r
0,,0.7490376376125061,r
0,,0.16935825040471003,r
0,,0.7874861810381546,r
0,,-0.4300702028067721,o
0,,0.48240826756288796,r
0,,0.41003661082570536,r
0,,-0.7870033270524481,o
0,,1.190437547260049,r
0,,0.8689479622991672,r
0,,-0.5845426889451082,o
0,,0.088112714544831,r
0,,1.6120876883310569,r
0,,0.730016524580122,r
0,,0.05498301683389101,r
0,,-0.9999996579419583,o
0,,1.041035696512393,r
0,,0.5046380559853174,r
0,,1.3701338846435895,r
0,,-0.6966174248472472,o
0,,1.0349296807065178,r
0,,1.8362098881794937,r
0,,-1.0029232874925704,o
0,,0.42841815370307496,r
0,,0.1274549660256108,r
0,,0.8312461445693351,r
0,,-0.286572115336285,o
0,,-0.027050206100562302,o
0,,-0.6407790135867217,o
0,,0.37390540152724233,r
0,,0.9223827313138435,r
0,,0.8540083667094345,r
0,,0.8153844761340185,r
0,,0.6967887629539409,r
0,,1.2402565378347248,r
0,,-0.7403867904058667,o
0,,0.5297462281738634,r
0,,-0.39119506821269434,o
0,,0.8444200092692737,r
0,,-0.40207542418330794,o
0,,0.8779857678187257,r
0,,0.6024355160138413,r
0,,1.0990598447886548,r
0,,0.8351528461136744,r
0,,1.429249812657697,r
0,,0.6324961271775988,r
0,,0.037610970536251564,r
0,,1.0775472220564577,r
0,,1.6940961229183302,r
0,,0.6609745405961394,r
0,,0.21547964222837385,r
0,,-0.10374528671471106,o
0,,0.2007535641333525,r
0,,0.1227408746594092,r
0,,0.6698742578153318,r
0,,2.234821070201899,r
0,,0.5314136219283643,r
0,,0.8280079685977992,r
0,,2.172139659819721,r
0,,0.9558801734985545,r
0,,1.6133270297348186,r
0,,0.4267684029519227,r
0,,1.850308676928889,r
0,,-0.7402441764889596,o
0,,0.7065294868314271,r
0,,0.9955773313855933,r
0,,1.4790599148382393,r
0,,1.1699153320741418,r
0,,0.9245335293867327,r
0,,0.6947019077233452,r
0,,1.9386857241182103,r
0,,-0.03210272287597088,o
0,,1.063931154113319,r
0,,1.4289781437148665,r
0,,-0.9999996579419583,o
0,,0.15554709655796461,r
0,,-0.6938379324462706,o
0,,-0.24292572466748374,o
0,,1.3973389225859716,r
0,,1.0352971623595066,r
0,,0.49071884606201327,r
0,,0.7169896313360498,r
0,,1.0467167821053156,r
0,,-0.9424099903617384,o
0,,0.7906100923329011,r
0,,1.198754260353074,r
0,,0.8396637697121669,r
0,,0.886204564726065,r
0,,0.6779301946096983,r
0,,0.5841805828082074,r
0,,-0.015017446013687319,o
0,,-0.7312434687991998,o
0,,-0.3181317497484317,o
0,,1.0282433562066184,r
0,,1.000890967197484,r
0,,1.5775355082019047,r
0,,0.1323777098181544,r
0,,-0.3394289120451084,o
0,,0.4202261843411648,r
0,,1.4032946308318353,r
0,,1.9060958298791753,r
0,,0.8992665489585563,r
0,,0.26297771612203097,r
0,,0.5725708878228559,r
0,,1.1403429631781876,r
0,,0.6119011138776571,r
0,,0.9364271127472816,r
0,,-0.11228704463900349,o
0,,-1.3293353705777462,o
0,,1.4490713238818258,r
0,,0.825002470862592,r
0,,0.72980993880595,r
0,,0.31522540440224417,r
0,,0.5106374435236329,r
0,,0.7014612949608057,r
0,,0.4978469090766882,r
0,,1.1805312788979734,r
0,,0.19623051266614816,r
0,,0.9242202155575128,r
0,,-0.45555331985917064,o
0,,1.1918588898174618,r
0,,0.5871844850161481,r
0,,1.123270645926832,r
0,,0.517008014665713,r
0,,0.4406334947474741,r
0,,-0.07013789308337409,o
0,,1.4971218935669701,r
0,,0.38143500610411524,r
0,,-0.3091183363455084,o
0,,0.3671473309446825,r
0,,0.21582798408222376,r
0,,0.6547378126310643,r
0,,0.6440601727035005,r
0,,-0.02638056616342782,o
0,,-0.03590375916480021,o
0,,1.281673926718568,r
0,,0.08118782534545482,r
0,,0.04950702139226759,r
0,,0.8510187269695522,r
0,,-0.5395004564165523,o
0,,1.3415293368311991,r
0,,0.8254080334348419,r
0,,0.3792297082985227,r
0,,0.5607348293882899,r
0,,1.007472404179543,r
0,,-0.7709709918105438,o
0,,1.5451506483700779,r
0,,1.4983228791260323,r
0,,0.16315999265472636,r
0,,1.2016946435431424,r
0,,1.8802673505594405,r
0,,-1.0028062004997842,o
0,,-0.2771154513071288,o
0,,-0.45354432102881015,o
0,,0.3692068444646603,r
0,,-1.2365899124080386,o
0,,0.24555797751324687,r
0,,1.009025689063456,r
0,,-0.02988550741546475,o
0,,0.5388256686588528,r
0,,0.5317492183349255,r
0,,1.290164962723958,r
0,,0.9665796841705958,r
0,,0.5723381504309746,r
0,,0.8040770856001962,r
0,,0.7763400202467026,r
0,,0.15683241955819505,r
0,,1.705386509177314,r
0,,0.7464808316120983,r
0,,1.3072383170948547,r
0,,0.1153623666943287,r
0,,-0.14134548176674067,o
0,,-1.231249598612975,o
0,,0.7762597942778651,r
0,,-0.27225875190064064,o
0,,0.32414729164062767,r
0,,-0.1421962805058892,o
0,,0.49826054631688604,r
